tahun,bulan,provinsi,kelompok,volume
2019,November,Sumatera Utara,Rimba Campuran,64873.0
2019,Desember,Banten,Rimba Campuran,0.0
2019,Desember,Bengkulu,Rimba Campuran,31.0
2019,Desember,Gorontalo,Rimba Campuran,116.0
2019,Desember,Jambi,Rimba Campuran,183537.0
2019,Desember,Jawa Barat,Rimba Campuran,2.0
2019,Desember,Jawa Tengah,Rimba Campuran,81.0
2019,Desember,Jawa Timur,Rimba Campuran,2475.0
2019,Desember,Kalimantan Barat,Rimba Campuran,8037.0
2019,Desember,Kalimantan Selatan,Rimba Campuran,3015.0
2019,Desember,Kalimantan Tengah,Rimba Campuran,31940.0
2019,Desember,Kalimantan Timur,Rimba Campuran,169089.0
2019,Desember,Kalimantan Utara,Rimba Campuran,17832.0
2019,Desember,Kepulauan Riau,Rimba Campuran,367.0
2019,Desember,Maluku,Rimba Campuran,5797.0
2019,Desember,Maluku Utara,Rimba Campuran,10287.0
2019,Desember,Nangroe Aceh Darussalam,Rimba Campuran,22.0
2019,Desember,Nusa Tenggara Barat,Rimba Campuran,27758.0
2019,Desember,Papua,Rimba Campuran,18743.0
2019,Desember,Papua Barat,Rimba Campuran,15822.0
2019,Desember,Riau,Rimba Campuran,232382.0
2019,Desember,Sulawesi Barat,Rimba Campuran,779.0
2019,Desember,Sulawesi Selatan,Rimba Campuran,1202.0
2019,Desember,Sulawesi Tengah,Rimba Campuran,8620.0
2019,Desember,Sulawesi Tenggara,Rimba Campuran,7622.0
2019,Desember,Sulawesi Utara,Rimba Campuran,0.0
2019,Desember,Sumatera Barat,Rimba Campuran,217.0
2019,Desember,Sumatera Selatan,Rimba Campuran,169198.0
2019,Desember,Sumatera Utara,Rimba Campuran,42313.0
2018,Januari,Banten,Hutan Tanaman Industri,0.0
2018,Januari,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Januari,Jambi,Hutan Tanaman Industri,224576.0
2018,Januari,Jawa Barat,Hutan Tanaman Industri,45.0
2018,Januari,Jawa Tengah,Hutan Tanaman Industri,0.0
2018,Januari,Jawa Timur,Hutan Tanaman Industri,0.0
2018,Januari,Kalimantan Barat,Hutan Tanaman Industri,55727.0
2018,Januari,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2018,Januari,Kalimantan Tengah,Hutan Tanaman Industri,32001.0
2018,Januari,Kalimantan Timur,Hutan Tanaman Industri,188359.0
2018,Januari,Kalimantan Utara,Hutan Tanaman Industri,15055.0
2018,Januari,Lampung,Hutan Tanaman Industri,0.0
2018,Januari,Nusa Tenggara Barat,Hutan Tanaman Industri,0.0
2018,Januari,Riau,Hutan Tanaman Industri,1045105.0
2018,Januari,Sulawesi Selatan,Hutan Tanaman Industri,668.0
2018,Januari,Sulawesi Tengah,Hutan Tanaman Industri,14.0
2018,Januari,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Januari,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Januari,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Januari,Sumatera Selatan,Hutan Tanaman Industri,438710.0
2018,Januari,Sumatera Utara,Hutan Tanaman Industri,4213.0
2018,Februari,Banten,Hutan Tanaman Industri,0.0
2018,Februari,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Februari,Jambi,Hutan Tanaman Industri,308960.0
2018,Februari,Jawa Barat,Hutan Tanaman Industri,1076.0
2018,Februari,Jawa Tengah,Hutan Tanaman Industri,0.0
2018,Februari,Jawa Timur,Hutan Tanaman Industri,34.0
2018,Februari,Kalimantan Barat,Hutan Tanaman Industri,88604.0
2018,Februari,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2018,Februari,Kalimantan Tengah,Hutan Tanaman Industri,36222.0
2018,Februari,Kalimantan Timur,Hutan Tanaman Industri,134762.0
2018,Februari,Kalimantan Utara,Hutan Tanaman Industri,28161.0
2018,Februari,Lampung,Hutan Tanaman Industri,0.0
2018,Februari,Nusa Tenggara Barat,Hutan Tanaman Industri,0.0
2018,Februari,Riau,Hutan Tanaman Industri,1465705.0
2018,Februari,Sulawesi Selatan,Hutan Tanaman Industri,735.0
2018,Februari,Sulawesi Tengah,Hutan Tanaman Industri,8.0
2018,Februari,Sulawesi Tenggara,Hutan Tanaman Industri,3.0
2018,Februari,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Februari,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Februari,Sumatera Selatan,Hutan Tanaman Industri,585149.0
2018,Februari,Sumatera Utara,Hutan Tanaman Industri,4519.0
2018,Maret,Banten,Hutan Tanaman Industri,245.0
2018,Maret,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Maret,Jambi,Hutan Tanaman Industri,368706.0
2018,Maret,Jawa Barat,Hutan Tanaman Industri,1619.0
2018,Maret,Jawa Tengah,Hutan Tanaman Industri,30.0
2018,Maret,Jawa Timur,Hutan Tanaman Industri,68.0
2018,Maret,Kalimantan Barat,Hutan Tanaman Industri,103017.0
2018,Maret,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2018,Maret,Kalimantan Tengah,Hutan Tanaman Industri,41878.0
2018,Maret,Kalimantan Timur,Hutan Tanaman Industri,207566.0
2018,Maret,Kalimantan Utara,Hutan Tanaman Industri,65840.0
2018,Maret,Lampung,Hutan Tanaman Industri,4977.0
2018,Maret,Nusa Tenggara Barat,Hutan Tanaman Industri,195.0
2018,Maret,Riau,Hutan Tanaman Industri,1661685.0
2018,Maret,Sulawesi Selatan,Hutan Tanaman Industri,1223.0
2018,Maret,Sulawesi Tengah,Hutan Tanaman Industri,10.0
2018,Maret,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Maret,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Maret,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Maret,Sumatera Selatan,Hutan Tanaman Industri,678774.0
2018,Maret,Sumatera Utara,Hutan Tanaman Industri,2880.0
2018,April,Banten,Hutan Tanaman Industri,237.0
2018,April,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,April,Jambi,Hutan Tanaman Industri,359500.0
2018,April,Jawa Barat,Hutan Tanaman Industri,1405.0
2018,April,Jawa Tengah,Hutan Tanaman Industri,32.0
2018,April,Jawa Timur,Hutan Tanaman Industri,269.0
2018,April,Kalimantan Barat,Hutan Tanaman Industri,108990.0
2018,April,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2018,April,Kalimantan Tengah,Hutan Tanaman Industri,52545.0
2018,April,Kalimantan Timur,Hutan Tanaman Industri,195789.0
2018,April,Kalimantan Utara,Hutan Tanaman Industri,47345.0
2018,April,Lampung,Hutan Tanaman Industri,0.0
2018,April,Nusa Tenggara Barat,Hutan Tanaman Industri,537.0
2018,April,Riau,Hutan Tanaman Industri,1810984.0
2018,April,Sulawesi Selatan,Hutan Tanaman Industri,162.0
2018,April,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,April,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,April,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,April,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,April,Sumatera Selatan,Hutan Tanaman Industri,584811.0
2018,April,Sumatera Utara,Hutan Tanaman Industri,9566.0
2018,Mei,Banten,Hutan Tanaman Industri,148.0
2018,Mei,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Mei,Jambi,Hutan Tanaman Industri,376684.0
2018,Mei,Jawa Barat,Hutan Tanaman Industri,1617.0
2018,Mei,Jawa Tengah,Hutan Tanaman Industri,94.0
2018,Mei,Jawa Timur,Hutan Tanaman Industri,572.0
2018,Mei,Kalimantan Barat,Hutan Tanaman Industri,122412.0
2018,Mei,Kalimantan Selatan,Hutan Tanaman Industri,4167.0
2018,Mei,Kalimantan Tengah,Hutan Tanaman Industri,55461.0
2018,Mei,Kalimantan Timur,Hutan Tanaman Industri,216564.0
2018,Mei,Kalimantan Utara,Hutan Tanaman Industri,60322.0
2018,Mei,Lampung,Hutan Tanaman Industri,4704.0
2018,Mei,Nusa Tenggara Barat,Hutan Tanaman Industri,1080.0
2018,Mei,Riau,Hutan Tanaman Industri,1756691.0
2018,Mei,Sulawesi Selatan,Hutan Tanaman Industri,0.0
2018,Mei,Sulawesi Tengah,Hutan Tanaman Industri,5.0
2018,Mei,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Mei,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Mei,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Mei,Sumatera Selatan,Hutan Tanaman Industri,649439.0
2018,Mei,Sumatera Utara,Hutan Tanaman Industri,15643.0
2018,Juni,Banten,Hutan Tanaman Industri,176.0
2018,Juni,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Juni,Jambi,Hutan Tanaman Industri,67677.0
2018,Juni,Jawa Barat,Hutan Tanaman Industri,1084.0
2018,Juni,Jawa Tengah,Hutan Tanaman Industri,24.0
2018,Juni,Jawa Timur,Hutan Tanaman Industri,409.0
2018,Juni,Kalimantan Barat,Hutan Tanaman Industri,65044.0
2018,Juni,Kalimantan Selatan,Hutan Tanaman Industri,4695.0
2018,Juni,Kalimantan Tengah,Hutan Tanaman Industri,19874.0
2018,Juni,Kalimantan Timur,Hutan Tanaman Industri,122543.0
2018,Juni,Kalimantan Utara,Hutan Tanaman Industri,27169.0
2018,Juni,Lampung,Hutan Tanaman Industri,0.0
2018,Juni,Nusa Tenggara Barat,Hutan Tanaman Industri,484.0
2018,Juni,Riau,Hutan Tanaman Industri,607951.0
2018,Juni,Sulawesi Selatan,Hutan Tanaman Industri,0.0
2018,Juni,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,Juni,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Juni,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Juni,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Juni,Sumatera Selatan,Hutan Tanaman Industri,140556.0
2018,Juni,Sumatera Utara,Hutan Tanaman Industri,10439.0
2018,Juli,Banten,Hutan Tanaman Industri,548.0
2018,Juli,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Juli,Jambi,Hutan Tanaman Industri,324529.0
2018,Juli,Jawa Barat,Hutan Tanaman Industri,3228.0
2018,Juli,Jawa Tengah,Hutan Tanaman Industri,6.0
2018,Juli,Jawa Timur,Hutan Tanaman Industri,493.0
2018,Juli,Kalimantan Barat,Hutan Tanaman Industri,83571.0
2018,Juli,Kalimantan Selatan,Hutan Tanaman Industri,4325.0
2018,Juli,Kalimantan Tengah,Hutan Tanaman Industri,48750.0
2018,Juli,Kalimantan Timur,Hutan Tanaman Industri,217276.0
2018,Juli,Kalimantan Utara,Hutan Tanaman Industri,35771.0
2018,Juli,Lampung,Hutan Tanaman Industri,0.0
2018,Juli,Nusa Tenggara Barat,Hutan Tanaman Industri,387.0
2018,Juli,Riau,Hutan Tanaman Industri,1380723.0
2018,Juli,Sulawesi Selatan,Hutan Tanaman Industri,3126.0
2018,Juli,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,Juli,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Juli,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Juli,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Juli,Sumatera Selatan,Hutan Tanaman Industri,488845.0
2018,Juli,Sumatera Utara,Hutan Tanaman Industri,19606.0
2018,Agustus,Banten,Hutan Tanaman Industri,414.0
2018,Agustus,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Agustus,Jambi,Hutan Tanaman Industri,360037.0
2018,Agustus,Jawa Barat,Hutan Tanaman Industri,4774.0
2018,Agustus,Jawa Tengah,Hutan Tanaman Industri,160.0
2018,Agustus,Jawa Timur,Hutan Tanaman Industri,589.0
2018,Agustus,Kalimantan Barat,Hutan Tanaman Industri,109100.0
2018,Agustus,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2018,Agustus,Kalimantan Tengah,Hutan Tanaman Industri,39119.0
2018,Agustus,Kalimantan Timur,Hutan Tanaman Industri,261095.0
2018,Agustus,Kalimantan Utara,Hutan Tanaman Industri,73736.0
2018,Agustus,Lampung,Hutan Tanaman Industri,4909.0
2018,Agustus,Nusa Tenggara Barat,Hutan Tanaman Industri,0.0
2018,Agustus,Riau,Hutan Tanaman Industri,1731729.0
2018,Agustus,Sulawesi Selatan,Hutan Tanaman Industri,1492.0
2018,Agustus,Sulawesi Tengah,Hutan Tanaman Industri,12.0
2018,Agustus,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Agustus,Sulawesi Utara,Hutan Tanaman Industri,37.0
2018,Agustus,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,Agustus,Sumatera Selatan,Hutan Tanaman Industri,608228.0
2018,Agustus,Sumatera Utara,Hutan Tanaman Industri,17374.0
2018,September,Banten,Hutan Tanaman Industri,364.0
2018,September,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,September,Jambi,Hutan Tanaman Industri,324425.0
2018,September,Jawa Barat,Hutan Tanaman Industri,4456.0
2018,September,Jawa Tengah,Hutan Tanaman Industri,252.0
2018,September,Jawa Timur,Hutan Tanaman Industri,268.0
2018,September,Kalimantan Barat,Hutan Tanaman Industri,108745.0
2018,September,Kalimantan Selatan,Hutan Tanaman Industri,754.0
2018,September,Kalimantan Tengah,Hutan Tanaman Industri,42240.0
2018,September,Kalimantan Timur,Hutan Tanaman Industri,216320.0
2018,September,Kalimantan Utara,Hutan Tanaman Industri,63585.0
2018,September,Lampung,Hutan Tanaman Industri,5984.0
2018,September,Nusa Tenggara Barat,Hutan Tanaman Industri,389.0
2018,September,Riau,Hutan Tanaman Industri,1478556.0
2018,September,Sulawesi Selatan,Hutan Tanaman Industri,2024.0
2018,September,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,September,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,September,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,September,Sumatera Barat,Hutan Tanaman Industri,2049.0
2018,September,Sumatera Selatan,Hutan Tanaman Industri,548911.0
2018,September,Sumatera Utara,Hutan Tanaman Industri,20133.0
2018,Oktober,Banten,Hutan Tanaman Industri,40.0
2018,Oktober,D.I. Yogyakarta,Hutan Tanaman Industri,8.0
2018,Oktober,Jambi,Hutan Tanaman Industri,373964.0
2018,Oktober,Jawa Barat,Hutan Tanaman Industri,5909.0
2018,Oktober,Jawa Tengah,Hutan Tanaman Industri,466.0
2018,Oktober,Jawa Timur,Hutan Tanaman Industri,573.0
2018,Oktober,Kalimantan Barat,Hutan Tanaman Industri,131482.0
2018,Oktober,Kalimantan Selatan,Hutan Tanaman Industri,702.0
2018,Oktober,Kalimantan Tengah,Hutan Tanaman Industri,50503.0
2018,Oktober,Kalimantan Timur,Hutan Tanaman Industri,282405.0
2018,Oktober,Kalimantan Utara,Hutan Tanaman Industri,63602.0
2018,Oktober,Lampung,Hutan Tanaman Industri,2296.0
2018,Oktober,Nusa Tenggara Barat,Hutan Tanaman Industri,105.0
2018,Oktober,Riau,Hutan Tanaman Industri,1603622.0
2018,Oktober,Sulawesi Selatan,Hutan Tanaman Industri,792.0
2018,Oktober,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,Oktober,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Oktober,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Oktober,Sumatera Barat,Hutan Tanaman Industri,1115.0
2018,Oktober,Sumatera Selatan,Hutan Tanaman Industri,585568.0
2018,Oktober,Sumatera Utara,Hutan Tanaman Industri,23763.0
2018,November,Banten,Hutan Tanaman Industri,43.0
2018,November,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,November,Jambi,Hutan Tanaman Industri,352697.0
2018,November,Jawa Barat,Hutan Tanaman Industri,2036.0
2018,November,Jawa Tengah,Hutan Tanaman Industri,231.0
2018,November,Jawa Timur,Hutan Tanaman Industri,360.0
2018,November,Kalimantan Barat,Hutan Tanaman Industri,92682.0
2018,November,Kalimantan Selatan,Hutan Tanaman Industri,634.0
2018,November,Kalimantan Tengah,Hutan Tanaman Industri,43793.0
2018,November,Kalimantan Timur,Hutan Tanaman Industri,239084.0
2018,November,Kalimantan Utara,Hutan Tanaman Industri,45420.0
2018,November,Lampung,Hutan Tanaman Industri,13771.0
2018,November,Nusa Tenggara Barat,Hutan Tanaman Industri,0.0
2018,November,Riau,Hutan Tanaman Industri,1471186.0
2018,November,Sulawesi Selatan,Hutan Tanaman Industri,434.0
2018,November,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,November,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,November,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,November,Sumatera Barat,Hutan Tanaman Industri,0.0
2018,November,Sumatera Selatan,Hutan Tanaman Industri,512719.0
2018,November,Sumatera Utara,Hutan Tanaman Industri,15304.0
2018,Desember,Banten,Hutan Tanaman Industri,0.0
2018,Desember,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2018,Desember,Jambi,Hutan Tanaman Industri,420373.0
2018,Desember,Jawa Barat,Hutan Tanaman Industri,306.0
2018,Desember,Jawa Tengah,Hutan Tanaman Industri,0.0
2018,Desember,Jawa Timur,Hutan Tanaman Industri,16.0
2018,Desember,Kalimantan Barat,Hutan Tanaman Industri,72266.0
2018,Desember,Kalimantan Selatan,Hutan Tanaman Industri,2252.0
2018,Desember,Kalimantan Tengah,Hutan Tanaman Industri,24972.0
2018,Desember,Kalimantan Timur,Hutan Tanaman Industri,181466.0
2018,Desember,Kalimantan Utara,Hutan Tanaman Industri,74233.0
2018,Desember,Lampung,Hutan Tanaman Industri,11856.0
2018,Desember,Nusa Tenggara Barat,Hutan Tanaman Industri,0.0
2018,Desember,Riau,Hutan Tanaman Industri,1187582.0
2018,Desember,Sulawesi Selatan,Hutan Tanaman Industri,871.0
2018,Desember,Sulawesi Tengah,Hutan Tanaman Industri,0.0
2018,Desember,Sulawesi Tenggara,Hutan Tanaman Industri,0.0
2018,Desember,Sulawesi Utara,Hutan Tanaman Industri,0.0
2018,Desember,Sumatera Barat,Hutan Tanaman Industri,2825.0
2018,Desember,Sumatera Selatan,Hutan Tanaman Industri,384098.0
2018,Desember,Sumatera Utara,Hutan Tanaman Industri,18551.0
2018,Januari,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Januari,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Februari,Kalimantan Tengah,Jenis Dilindungi,8.0
2018,Februari,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Maret,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Maret,Kalimantan Timur,Jenis Dilindungi,25.0
2018,April,Kalimantan Tengah,Jenis Dilindungi,14.0
2018,April,Kalimantan Timur,Jenis Dilindungi,51.0
2018,Mei,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Mei,Kalimantan Timur,Jenis Dilindungi,1.0
2018,Juni,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Juni,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Juli,Kalimantan Tengah,Jenis Dilindungi,18.0
2018,Juli,Kalimantan Timur,Jenis Dilindungi,21.0
2018,Agustus,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Agustus,Kalimantan Timur,Jenis Dilindungi,11.0
2018,September,Kalimantan Tengah,Jenis Dilindungi,8.0
2018,September,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Oktober,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Oktober,Kalimantan Timur,Jenis Dilindungi,0.0
2018,November,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,November,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Desember,Kalimantan Tengah,Jenis Dilindungi,0.0
2018,Desember,Kalimantan Timur,Jenis Dilindungi,0.0
2018,Januari,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Januari,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Januari,Kalimantan Tengah,Jenis Kayu Lainnya,122.0
2018,Januari,Kalimantan Timur,Jenis Kayu Lainnya,0.0
2018,Januari,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,Januari,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Januari,Riau,Jenis Kayu Lainnya,0.0
2018,Januari,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Februari,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Februari,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Februari,Kalimantan Tengah,Jenis Kayu Lainnya,116.0
2018,Februari,Kalimantan Timur,Jenis Kayu Lainnya,0.0
2018,Februari,Kepulauan Riau,Jenis Kayu Lainnya,342.0
2018,Februari,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Februari,Riau,Jenis Kayu Lainnya,0.0
2018,Februari,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Maret,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Maret,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Maret,Kalimantan Tengah,Jenis Kayu Lainnya,279.0
2018,Maret,Kalimantan Timur,Jenis Kayu Lainnya,43.0
2018,Maret,Kepulauan Riau,Jenis Kayu Lainnya,79.0
2018,Maret,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Maret,Riau,Jenis Kayu Lainnya,0.0
2018,Maret,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,April,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,April,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,April,Kalimantan Tengah,Jenis Kayu Lainnya,113.0
2018,April,Kalimantan Timur,Jenis Kayu Lainnya,9.0
2018,April,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,April,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,April,Riau,Jenis Kayu Lainnya,0.0
2018,April,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Mei,Kalimantan Barat,Jenis Kayu Lainnya,4.0
2018,Mei,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Mei,Kalimantan Tengah,Jenis Kayu Lainnya,157.0
2018,Mei,Kalimantan Timur,Jenis Kayu Lainnya,1.0
2018,Mei,Kepulauan Riau,Jenis Kayu Lainnya,1.0
2018,Mei,Nusa Tenggara Barat,Jenis Kayu Lainnya,2430.0
2018,Mei,Riau,Jenis Kayu Lainnya,0.0
2018,Mei,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Juni,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Juni,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Juni,Kalimantan Tengah,Jenis Kayu Lainnya,39.0
2018,Juni,Kalimantan Timur,Jenis Kayu Lainnya,4.0
2018,Juni,Kepulauan Riau,Jenis Kayu Lainnya,334.0
2018,Juni,Nusa Tenggara Barat,Jenis Kayu Lainnya,2500.0
2018,Juni,Riau,Jenis Kayu Lainnya,0.0
2018,Juni,Sumatera Barat,Jenis Kayu Lainnya,8.0
2018,Juli,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Juli,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Juli,Kalimantan Tengah,Jenis Kayu Lainnya,79.0
2018,Juli,Kalimantan Timur,Jenis Kayu Lainnya,5.0
2018,Juli,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,Juli,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Juli,Riau,Jenis Kayu Lainnya,0.0
2018,Juli,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Agustus,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Agustus,Kalimantan Selatan,Jenis Kayu Lainnya,1.0
2018,Agustus,Kalimantan Tengah,Jenis Kayu Lainnya,715.0
2018,Agustus,Kalimantan Timur,Jenis Kayu Lainnya,3.0
2018,Agustus,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,Agustus,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Agustus,Riau,Jenis Kayu Lainnya,0.0
2018,Agustus,Sumatera Barat,Jenis Kayu Lainnya,34.0
2018,September,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,September,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,September,Kalimantan Tengah,Jenis Kayu Lainnya,211.0
2018,September,Kalimantan Timur,Jenis Kayu Lainnya,373.0
2018,September,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,September,Nusa Tenggara Barat,Jenis Kayu Lainnya,540.0
2018,September,Riau,Jenis Kayu Lainnya,0.0
2018,September,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Oktober,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Oktober,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Oktober,Kalimantan Tengah,Jenis Kayu Lainnya,257.0
2018,Oktober,Kalimantan Timur,Jenis Kayu Lainnya,0.0
2018,Oktober,Kepulauan Riau,Jenis Kayu Lainnya,867.0
2018,Oktober,Nusa Tenggara Barat,Jenis Kayu Lainnya,170.0
2018,Oktober,Riau,Jenis Kayu Lainnya,0.0
2018,Oktober,Sumatera Barat,Jenis Kayu Lainnya,19.0
2018,November,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,November,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,November,Kalimantan Tengah,Jenis Kayu Lainnya,157.0
2018,November,Kalimantan Timur,Jenis Kayu Lainnya,1.0
2018,November,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,November,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,November,Riau,Jenis Kayu Lainnya,0.0
2018,November,Sumatera Barat,Jenis Kayu Lainnya,0.0
2018,Desember,Kalimantan Barat,Jenis Kayu Lainnya,0.0
2018,Desember,Kalimantan Selatan,Jenis Kayu Lainnya,0.0
2018,Desember,Kalimantan Tengah,Jenis Kayu Lainnya,50.0
2018,Desember,Kalimantan Timur,Jenis Kayu Lainnya,17.0
2018,Desember,Kepulauan Riau,Jenis Kayu Lainnya,0.0
2018,Desember,Nusa Tenggara Barat,Jenis Kayu Lainnya,0.0
2018,Desember,Riau,Jenis Kayu Lainnya,462.0
2018,Desember,Sumatera Barat,Jenis Kayu Lainnya,58.0
2018,Januari,Banten,Jenis Khusus,0.0
2018,Januari,D.I. Yogyakarta,Jenis Khusus,0.0
2018,Januari,Jawa Barat,Jenis Khusus,2900.0
2018,Januari,Jawa Tengah,Jenis Khusus,1997.0
2018,Januari,Jawa Timur,Jenis Khusus,2228.0
2018,Januari,Kalimantan Barat,Jenis Khusus,0.0
2018,Januari,Kalimantan Timur,Jenis Khusus,0.0
2018,Januari,Kepulauan Riau,Jenis Khusus,0.0
2018,Januari,Maluku,Jenis Khusus,7.0
2018,Januari,Maluku Utara,Jenis Khusus,17.0
2018,Januari,Nangroe Aceh Darussalam,Jenis Khusus,0.0
2018,Januari,Nusa Tenggara Barat,Jenis Khusus,0.0
2018,Januari,Papua,Jenis Khusus,920.0
2018,Januari,Papua Barat,Jenis Khusus,16882.0
2018,Januari,Riau,Jenis Khusus,0.0
2018,Januari,Sulawesi Selatan,Jenis Khusus,0.0
2018,Januari,Sulawesi Tengah,Jenis Khusus,0.0
2018,Januari,Sulawesi Tenggara,Jenis Khusus,0.0
2018,Januari,Sumatera Selatan,Jenis Khusus,0.0
2018,Januari,Sumatera Utara,Jenis Khusus,7224.0
2018,Februari,Banten,Jenis Khusus,21.0
2018,Februari,D.I. Yogyakarta,Jenis Khusus,0.0
